171040,Olea europaea,Olive,1200 Oakdale Ave,POINT (-122.382882899999998 37.7303535),37.7303535,-122.3828829,0,0,1,0
171039,Olea europaea,Olive,1200 Oakdale Ave,POINT (-122.382886233333338 37.730353607202062),37.7303535,-122.3828829,0,0,1,0
171034,Olea europaea,Olive,1200 Oakdale Ave,POINT (-122.382890399999994 37.730353821026355),37.7303535,-122.3828829,0,0,1,0
171038,Olea europaea,Olive,1200 Oakdale Ave,POINT (-122.382896233333327 37.730353928808242),37.7303535,-122.3828829,0,0,1,0
171037,Olea europaea,Olive,1200 Oakdale Ave,POINT (-122.382902900000005 37.730354143212359),37.7303535,-122.3828829,0,0,1,0
171033,Feijoa sellowiana,Pineapple guava,1200 Oakdale Ave,POINT (-122.382909566666669 37.730354357616477),37.7303535,-122.3828829,0,0,1,0
171032,Malus,Apple,1201-1299 Oakdale Avenue,POINT (-122.382912899999994 37.730354464818539),37.7303535,-122.3828829,0,1,0,0
171004,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383058218122756 37.730564954379382),,,0,0,1,0
171003,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383059437634955 37.730564958198848),,,0,0,1,0
171000,Ceratonia siliqua,Carob,1250 Oakdale Ave,POINT (-122.383064170503701 37.730564990776926),,,0,1,0,0
171001,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383066754708125 37.730564981115663),,,0,0,1,0
170999,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383071632756895 37.730564996393539),,,0,0,1,0
170998,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383077730317879 37.730565015490882),,,0,0,1,0
170997,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383078949830079 37.730565019310355),,,0,0,1,0
170996,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383082608366664 37.730565030768759),,,0,0,1,0
170994,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383091144952019 37.730565057505039),,,0,0,1,0
170993,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383096023000803 37.730565072782916),,,0,0,1,0
170992,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383099681537388 37.73056508424132),,,0,0,1,0
170989,Olea europaea,Olive,1250 Oakdale Ave,POINT (-122.383109437634957 37.730565114797074),,,0,0,1,0
142139,Olea europaea,Olive,1211 Shafter St,POINT (-122.383589093362332 37.726879636730153),37.726748,-122.383695,0,0,1,0
142140,Olea europaea,Olive,1217 Shafter St,POINT (-122.383659655397494 37.72691925758825),37.726788,-122.383766,0,0,1,0
95959,Ceratonia siliqua,Carob,200-256 Mendell Street,POINT (-122.383879096444289 37.742346771428572),37.7423682,-122.3838833,0,1,0,0
105919,Ceratonia siliqua,Carob,110 Newhall St,POINT (-122.383879125077812 37.742412346153849),37.7423985,-122.3838762,0,1,0,0
105920,Ceratonia siliqua,Carob,110 Newhall St,POINT (-122.383879612590789 37.742414653846154),37.7423985,-122.3838762,0,1,0,0
105922,Ceratonia siliqua,Carob,110 Newhall St,POINT (-122.383880587616716 37.742419269230773),37.7423985,-122.3838762,0,1,0,0
95952,Ceratonia siliqua,Carob,200-256 Mendell Street,POINT (-122.38388203893328 37.74236177142857),37.7423682,-122.3838833,0,1,0,0
105914,Ceratonia siliqua,Carob,110 Newhall St,POINT (-122.383882200000002 37.742398547538947),37.7423985,-122.3838762,0,1,0,0
95950,Ceratonia siliqua,Carob,195 Newhall St,POINT (-122.383882879644418 37.74236605714286),37.7423682,-122.3838833,0,1,0,0
95949,Ceratonia siliqua,Carob,195 Newhall St,POINT (-122.383883299999994 37.7423682),37.7423682,-122.3838833,0,1,0,0
95951,Ceratonia siliqua,Carob,195 Newhall St,POINT (-122.383883299999994 37.7423682),37.7423682,-122.3838833,0,1,0,0
